3705489845	23
3232617712	23
1344679542	23
4088104651	23
4088104675	23
3617517276	23
108268827	23
1692674736	22
136259293	22
2449346930	22
3705497099	22
3617472915	22
3617472796	22
3617492211	22
1632228630	22
2420841571	22
3617473011	22
4088104017	22
111754532	22
2243093080	22
2243093272	22
2243093327	22
2234913244	22
3617517305	22
1842437086	22
853560554	21
1828797154	21
3705497111	21
853564159	21
853564103	21
3576097477	21
3617472854	21
3617492176	21
1871844602	21
1654007499	21
2167327455	21
4236800474	21
112142282	21
2243093267	21
1842423219	21
2243093219	21
4088104674	21
3617517295	21
2449353091	21
3705494536	21
2285273901	21
2449351245	20
1629332425	20
136259294	20
1342960154	20
3705488524	20
3705497261	20
1505192181	20
3617472644	20
111714067	20
3817974080	20
3617492191	20
1709266404	20
2433694643	20
4236800360	20
2433694547	20
1716529237	20
2243093062	20
2243093082	20
2243093298	20
146116209	20
2243093188	20
3617517266	20
3617517281	20
3617517265	20
4277320870	20
1672840497	19
2243093455	19
3705497258	19
1632602717	19
3617472879	19
3817974111	19
2232892244	19
3705494600	19
4236800369	19
111718267	19
2283387957	19
2243093288	19
2243093190	19
3538117401	19
146116174	19
3617517282	19
2309363356	18
1505192164	18
1344683672	18
1632229387	18
1716526120	18
2342724212	18
3617472908	18
3617472979	18
3617472810	18
3617472893	18
3617472877	18
3617472786	18
3817974122	18
1842414366	18
369481163	18
2283388124	18
4236800381	18
3617473019	18
3617473000	18
3715416289	18
4088104021	18
2309358492	18
2309361816	18
2243093043	18
2243093074	18
2243093261	18
2243093325	18
2243093191	18
1685150112	17
1716427959	17
2294904593	17
2449351290	17
1836390059	17
111777122	17
2321711181	17
1632229561	17
108279081	17
3617472973	17
3617472991	17
3617472833	17
1842461075	17
3817974143	17
108267618	17
3705494730	17
111936185	17
2433694707	17
2283388103	17
4236800374	17
2433694684	17
2433694650	17
1692830823	17
2243093041	17
1641058774	17
2243093194	17
1842472188	17
111774122	17
2289913398	17
4236798659	17
1543198662	17
3617517252	17
111688321	17
2421705751	16
1834696492	16
111742132	16
2449346482	16
853564148	16
1632229563	16
1632229560	16
1632229559	16
3617472912	16
3617472722	16
2164675338	16
2232892252	16
108278814	16
2289310966	16
4236800107	16
4236800255	16
2433694717	16
2283388101	16
2673528398	16
2319748500	16
1716422952	16
3617485429	16
146116463	16
3617517110	16
2243093103	16
111906264	16
2243093296	16
1640391409	16
2243093326	16
2449370876	16
2234915606	16
3617517350	16
4236798593	16
106889926	15
2346517596	15
111803078	15
3617491995	15
2309363485	15
853569618	15
2676619770	15
1505192073	15
2421593689	15
2234914039	15
2421593105	15
1842414982	15
3617472814	15
3617472847	15
1704043832	15
369481162	15
3617492060	15
3705494733	15
3705494605	15
1545275551	15
3234671067	15
2283388381	15
4236800373	15
4236800365	15
3537682024	15
12833324	15
2449347748	15
1545280435	15
2243093021	15
2243093031	15
2243093102	15
2236105870	15
1842472169	15
3617517299	15
3617517283	15
3715375636	15
108268926	15
1863624826	15
4088381496	15
1837076300	14
1692674656	14
853560965	14
1545333577	14
1828793303	14
4089014264	14
4089014265	14
853574904	14
1344803266	14
2247642882	14
108273428	14
1505192089	14
1505192077	14
3705497100	14
1635316493	14
2321715994	14
2180808670	14
2680334054	14
2680334055	14
1842473470	14
3617472818	14
3617472815	14
3617472813	14
3617472855	14
3617472832	14
2231897968	14
3617472876	14
3617472755	14
111714873	14
111738833	14
145121156	14
369481165	14
369481166	14
2342736394	14
1841318503	14
3696482448	14
135761099	14
3693227384	14
1842416006	14
4236800183	14
2342744681	14
2283388071	14
4236800382	14
2283388168	14
2283388253	14
1704107313	14
1505193498	14
2243093060	14
146116496	14
2433694476	14
146116538	14
3617517081	14
2309361820	14
2243093251	14
2243093306	14
1842472185	14
2243093205	14
146116169	14
4236798680	14
854309549	14
4236798648	14
4236798621	14
4236798620	14
3617517254	14
4236798595	14
1659683580	14
3705494541	14
3705494554	14
3234670895	14
4088067650	14
1863624827	14
112122114	13
4089014240	13
136259279	13
1503933553	13
2323628552	13
2243093463	13
2243093454	13
1704387844	13
3705488520	13
2449348988	13
105434719	13
1820962672	13
111682305	13
1505192120	13
1505192115	13
1691364626	13
3617472807	13
3617472865	13
3617472732	13
1704401079	13
3617492223	13
2422805302	13
369481164	13
3617492048	13
1716573507	13
2676599098	13
2449349036	13
2420462061	13
3234671045	13
4236800083	13
2283388352	13
2295954110	13
2676609733	13
2433694626	13
2433694675	13
2283388146	13
2235135679	13
2433694556	13
148680957	13
1814461381	13
1545280437	13
1545280441	13
113224234	13
1343020804	13
112107973	13
3705488850	13
2243093081	13
146116542	13
2423543595	13
2243093252	13
1691363536	13
1871850916	13
1714192165	13
2243093204	13
3617517377	13
4236798667	13
4236798649	13
2285187506	13
2290159399	13
3617517264	13
4236798594	13
105526892	13
3234670984	13
3705494556	13
1640395566	13
3696463760	13
1704385759	12
1837076235	12
853560972	12
4089014242	12
853560548	12
2180815343	12
136259292	12
1344675969	12
2309361367	12
2243093448	12
1632227962	12
2433693916	12
137666849	12
137688192	12
1842461980	12
1632229562	12
2680334049	12
2669664980	12
2309365044	12
2309365043	12
3617472819	12
3617472875	12
3705495276	12
3817974115	12
3817974125	12
1716668229	12
2682289703	12
3233298260	12
4152927478	12
1554569717	12
4236800071	12
4236800068	12
2283388374	12
3233423814	12
2283388115	12
2433694610	12
4236800355	12
2433694691	12
2433694578	12
3696480687	12
2283388245	12
2283388255	12
2433694506	12
2321738202	12
2449357042	12
3705490691	12
3617485506	12
2283387931	12
2283387961	12
3617485446	12
2309361819	12
853580892	12
2243093055	12
2243093085	12
146116498	12
3617517109	12
146116537	12
3617517093	12
850948355	12
3692386103	12
2243093189	12
3617517494	12
4236798697	12
4236798693	12
4236798607	12
4236798606	12
108268854	12
1703997728	11
2678409172	11
136259278	11
2289911054	11
1842444836	11
2309361363	11
2243093441	11
106890090	11
2285278850	11
1716301651	11
2232941322	11
108269016	11
1505192064	11
3705497096	11
2342741509	11
2342741428	11
1632229420	11
3617472699	11
2680334048	11
853566657	11
4286964034	11
3617472914	11
146117415	11
2289914675	11
3617472806	11
2231386898	11
3617472851	11
2164675334	11
3617472798	11
3617492188	11
3696246806	11
2285273629	11
1633560027	11
1344676785	11
2423537690	11
3236132777	11
3236132824	11
3705494603	11
3225476667	11
1343001750	11
1716272144	11
3234671058	11
4236800040	11
3705489459	11
4236800223	11
2283388073	11
2283388080	11
108274672	11
2449240544	11
850951970	11
4236800364	11
1505192885	11
4236800453	11
2167327279	11
2233476884	11
1704002996	11
149871771	11
3617485531	11
3233654671	11
2283387952	11
1545280413	11
2321728941	11
2309358488	11
2243093069	11
2243093073	11
146116462	11
3617517111	11
3617517113	11
2433694482	11
146116541	11
111847025	11
3617517079	11
3715375877	11
146116280	11
2243093224	11
2243093216	11
2243093217	11
2243093206	11
111701038	11
3617517565	11
3617517564	11
4236798715	11
1716550550	11
3617517392	11
3617517378	11
4236798656	11
4236798622	11
3617517293	11
4286963971	11
4286963991	11
3234670964	11
3715400492	11
111762477	11
108268863	11
111774738	11
2445528951	11
2338931474	11
1692674765	10
1837076282	10
1837076274	10
947466573	10
2164334281	10
111758334	10
136259277	10
2167326840	10
2321717036	10
2309363570	10
1704192156	10
2289908447	10
2420490388	10
1505192093	10
3538658666	10
1505192065	10
1704268296	10
108269064	10
1820744207	10
3705497106	10
1716577632	10
1647801010	10
2321711176	10
853564102	10
2290185100	10
3617472937	10
3617472983	10
3617472720	10
3617472705	10
1342749389	10
1842414680	10
2342722176	10
111748279	10
1632185562	10
2442158589	10
3817974098	10
3817974013	10
3617492198	10
3694608611	10
3696486554	10
2677327981	10
3617492047	10
111748391	10
1704190929	10
111882833	10
108266753	10
2420584107	10
1871927685	10
135761112	10
1828789010	10
1716424304	10
3715377051	10
3696447784	10
3234671070	10
3234671044	10
3234671040	10
4236800074	10
4236800199	10
1541915545	10
1716568495	10
1654007459	10
853581572	10
2167327418	10
4236800385	10
4236800375	10
2433694667	10
2449359218	10
2419639047	10
2283388167	10
2283388187	10
2283388238	10
2283388247	10
1704203203	10
2233476909	10
111837387	10
3694620877	10
3617485430	10
3617485469	10
3617485485	10
3617485483	10
1545280431	10
111742750	10
3617485387	10
4143866221	10
2342740071	10
3617517191	10
2342739811	10
3696477398	10
3617517216	10
146116533	10
146116508	10
1842460282	10
2233473636	10
3617517078	10
3617517071	10
3617517080	10
146116289	10
2243093277	10
2243093195	10
1871850918	10
2243093207	10
146116137	10
3617517522	10
3617517393	10
4236798672	10
4236798658	10
1704225758	10
4236798604	10
4236798605	10
3696485587	10
4236798592	10
3234670917	10
3234670841	10
4143840618	10
3234670754	10
101215302	10
2421705772	9
1837076315	9
1837076304	9
1692674760	9
1692674762	9
1837076229	9
4176450325	9
1704226245	9
1842442793	9
2233477008	9
2342733627	9
111881907	9
1623075106	9
904283070	9
1554627408	9
1842429299	9
2323628553	9
2243093449	9
2243093446	9
111852220	9
111778090	9
108273439	9
108273438	9
105432361	9
2309363355	9
2309363350	9
2449348914	9
111850059	9
1505192083	9
108269081	9
1505192179	9
1505192125	9
1505192117	9
3705497108	9
1342742672	9
1685216190	9
3617472633	9
3225458837	9
1342923711	9
2680334051	9
108279047	9
4286964049	9
1554569336	9
3617472981	9
3617472800	9
3617472804	9
3617472849	9
3617472826	9
3705495275	9
3617472864	9
3817974202	9
3617472762	9
3617472799	9
3817974118	9
2423552565	9
1632185557	9
1842451377	9
111738785	9
2675775165	9
3696486210	9
2422805368	9
3233755751	9
369481154	9
137673805	9
1631128867	9
1639708672	9
1628152875	9
3692384845	9
3705494726	9
847266207	9
4152942886	9
111902432	9
1814515006	9
2283388010	9
1543199564	9
1871878636	9
145120860	9
111853174	9
3234671081	9
4236800069	9
4236800057	9
4236800056	9
4236800042	9
2321716288	9
1828818507	9
4236800149	9
4236800106	9
1716250351	9
2419642908	9
3696467420	9
3692382949	9
2670365274	9
1545329335	9
4236800379	9
2283388165	9
2283388186	9
2283388197	9
2283388252	9
2233476894	9
1342743011	9
1541915228	9
1820744024	9
1716483781	9
3728270129	9
1541915266	9
146850795	9
2232893012	9
1545280442	9
2423545956	9
4143866219	9
3705488855	9
111739098	9
2232919827	9
2243093068	9
2243093052	9
146116460	9
146116550	9
146116539	9
146116516	9
2433694498	9
3617517097	9
3617517092	9
2164331887	9
2240986805	9
2233473758	9
2291256154	9
2243093263	9
1617977421	9
2289905352	9
2240984508	9
146116424	9
1704272385	9
146116122	9
3617517493	9
3617517543	9
3617517387	9
853561409	9
3617517415	9
4236798692	9
4236798699	9
4236798698	9
4236798666	9
4236798665	9
4236798673	9
4236798682	9
3233671921	9
1617980471	9
1617980466	9
3234670913	9
3234670897	9
4143840608	9
4143840611	9
108268841	9
2167335832	9
1647806863	9
111916470	9
2226100596	9
2675125723	9
3234670678	9
111760076	9
1837076332	8
1837076322	8
1837076311	8
1837076305	8
1837076306	8
1837076309	8
1837076237	8
1837076239	8
1837076227	8
1716261760	8
111761925	8
1659686651	8
1343002937	8
136259276	8
145118301	8
1554627389	8
145118363	8
2674782975	8
853559464	8
1656647090	8
2289896083	8
2321730529	8
3617462040	8
853567309	8
1842468702	8
853567262	8
1543201109	8
2243093465	8
1716421080	8
3234627367	8
853570609	8
2238455788	8
2285278821	8
2235134557	8
111754389	8
2309363483	8
1505192091	8
1505192068	8
108269019	8
2344717777	8
2295946692	8
1505192124	8
1505192108	8
111694560	8
105464970	8
2342741427	8
2180808675	8
3617472661	8
3694616220	8
3696248467	8
3225483577	8
108279080	8
1704339234	8
4286964048	8
2419640520	8
113081666	8
2342736301	8
1820984984	8
1716345458	8
146117413	8
3617472845	8
3617472843	8
3617472846	8
3617472836	8
2231897961	8
2231897960	8
3617472721	8
3617472754	8
2285821094	8
3617472797	8
1643606829	8
3817974127	8
3817974075	8
4154305017	8
3617492152	8
3617492177	8
3617492173	8
111736200	8
3617492063	8
3617492083	8
3617492026	8
1842451143	8
3617492050	8
2169403328	8
3234671019	8
851390496	8
111762880	8
2419703515	8
105516855	8
2243092996	8
1672851546	8
2285273187	8
851050081	8
2231897689	8
3234671073	8
3234671060	8
3234671064	8
4236800075	8
4236800072	8
1541915386	8
111767043	8
4236800197	8
2421533430	8
3694616660	8
4236800225	8
2283388405	8
2421533392	8
1541915621	8
4236800283	8
2283388105	8
4236800391	8
2433694637	8
4236800372	8
4236800371	8
2433694621	8
4236800356	8
2419639080	8
2433694604	8
112081643	8
3715402064	8
2283388212	8
3696249551	8
4236800454	8
2676599100	8
2230934076	8
3705489847	8
1828721388	8
1716458606	8
3696455364	8
3694614296	8
3617485546	8
3617485551	8
1704269426	8
3696357915	8
146850709	8
3617485498	8
3617485490	8
3617485474	8
3617485480	8
1545280425	8
1545280420	8
3617485364	8
2423545983	8
2243093028	8
2243093018	8
2243093003	8
2243093070	8
2243093042	8
3617517180	8
2243093079	8
146116465	8
146116461	8
2342715802	8
146116457	8
3617517115	8
146116548	8
3617517211	8
146116532	8
2433694468	8
113224413	8
1685156662	8
3617517077	8
3617517073	8
3617517088	8
3617517065	8
146116603	8
2233473754	8
2243093256	8
2243093259	8
2243093237	8
146116235	8
1704279007	8
1871850919	8
2342715492	8
2312626750	8
1635278656	8
1623167291	8
2180815163	8
1342844174	8
3617517566	8
3617517560	8
3617517556	8
3617517532	8
1716281383	8
3617517347	8
4236798694	8
4236798657	8
4236798664	8
4236798623	8
4236798602	8
3617517289	8
3617517338	8
3617517335	8
3617517304	8
2234915909	8
1617980467	8
3234670942	8
4143840619	8
4143840609	8
3234670826	8
3234670819	8
108268871	8
1820956146	8
3234670741	8
4234316541	8
3696318981	8
111882471	8
111709062	7
111758011	7
1837076333	7
1837076330	7
1837076334	7
1837076335	7
1837076318	7
1837076319	7
111748595	7
1837076234	7
1837076226	7
1837076225	7
1692674815	7
1828793449	7
2674890395	7
1704216866	7
1554625256	7
1545333571	7
2233477006	7
2233477014	7
2447928947	7
1703995613	7
3693145587	7
2290179625	7
1633561630	7
1874162166	7
1714185015	7
2674782974	7
3696324051	7
111687932	7
1842419936	7
3705491986	7
3233300167	7
105529215	7
2243093462	7
2243093453	7
3617491982	7
2419628571	7
3234627388	7
3234627384	7
3234627356	7
3234627355	7
3233711398	7
1543191872	7
1716251304	7
137688435	7
1693116937	7
2423544156	7
1635316030	7
2682932589	7
1343010931	7
3617462072	7
108273621	7
1828795465	7
1345022824	7
1505192099	7
1644407927	7
1505192082	7
1505192079	7
1505192072	7
1505192067	7
108269065	7
2344717768	7
850923576	7
2419625642	7
1505192178	7
1505192168	7
2344717711	7
1505192113	7
1505192119	7
3705497113	7
1505192185	7
1344874311	7
2419650570	7
4184173261	7
2321727652	7
1632229410	7
3693991686	7
2422976495	7
1716479368	7
3617472694	7
111763079	7
3696395726	7
3617472526	7
1632229565	7
1632230507	7
111704657	7
1623166633	7
3728667751	7
111777817	7
108279076	7
108279096	7
1342960590	7
2680334130	7
1343016220	7
2419640523	7
3985871707	7
3617472970	7
1635265225	7
146117412	7
2164335027	7
3617472803	7
3617472857	7
3617472840	7
105430745	7
2289914758	7
3585775105	7
3617472731	7
3617472725	7
3617472714	7
3817974200	7
3617472760	7
2290173618	7
3617472793	7
1635290364	7
3728616719	7
111714842	7
3817974117	7
568954147	7
3817974144	7
105606422	7
2439870029	7
1632185556	7
1555402982	7
3817974008	7
3617492116	7
2675775148	7
3617492183	7
3617492145	7
2676615155	7
369481161	7
3617492029	7
3617492025	7
3617492030	7
3617492042	7
1704261779	7
3696258918	7
2167311223	7
1541271560	7
1820751412	7
108278795	7
3233648922	7
2285273620	7
2243092999	7
2243092994	7
3236132794	7
2680098045	7
3728529088	7
113123551	7
2231755260	7
850965822	7
1344965744	7
2449350726	7
111914446	7
3696325001	7
853597865	7
3705489096	7
1670812278	7
1704191427	7
1704433869	7
3696470026	7
2227233362	7
2227233363	7
1714186293	7
2285177636	7
3234671074	7
4236800088	7
4236800082	7
4236800070	7
2283388299	7
2283388296	7
4236800148	7
1704350234	7
853556652	7
4236800181	7
1342912690	7
1344973135	7
4236800297	7
1685677892	7
2419642888	7
2283388199	7
2283388200	7
2283388202	7
3696286517	7
2433694589	7
2283388222	7
2283388221	7
1503939301	7
2433694515	7
4236800456	7
3236132860	7
2342717538	7
111899136	7
12833316	7
3843859206	7
3232617696	7
4154268993	7
2294905501	7
2342717305	7
1716264370	7
3715416160	7
3728510085	7
1623079050	7
3617485539	7
3617485547	7
3537597355	7
2283387928	7
1652676263	7
1828977291	7
2436443293	7
146850715	7
2283387984	7
3617485456	7
1545280412	7
1545280428	7
105605316	7
779176250	7
3225469760	7
1871860083	7
2180807311	7
3728620743	7
2423545978	7
2423545972	7
2423545970	7
2423545959	7
4143866216	7
4143866224	7
145753435	7
2419624042	7
1877311059	7
2243093054	7
2342715863	7
2243093030	7
2243093087	7
146116490	7
2284483029	7
3617517132	7
3617517135	7
146116451	7
3617517112	7
146116452	7
146116543	7
2433694492	7
146116534	7
146116530	7
146116504	7
146116506	7
146116507	7
2233473643	7
853567779	7
3617517075	7
3617517084	7
2233473715	7
2233473775	7
146116600	7
2673064606	7
146116283	7
146116297	7
146116298	7
3233377214	7
1647802406	7
2243093320	7
2169402788	7
2243093317	7
2243093193	7
2236105749	7
146116427	7
3728226874	7
1842472118	7
1842472126	7
2243093226	7
2243093218	7
1842423196	7
1658126215	7
111823579	7
1658417428	7
146116195	7
146116166	7
146116157	7
146116106	7
3617517551	7
3617517558	7
3617517540	7
2234915743	7
4236798709	7
4236798713	7
4236798710	7
3617517384	7
3617517403	7
4236798695	7
4236798675	7
4236798681	7
4236798628	7
2422973497	7
3617517290	7
3617517337	7
3617517300	7
1841563341	7
2289913507	7
2421592930	7
3234670977	7
108268907	7
3705494539	7
3705494534	7
3705494552	7
3985859487	7
851048598	7
3234670822	7
108268824	7
108268816	7
111847900	7
3234670771	7
3234670753	7
3234670728	7
3728721097	7
3715400615	7
1704068893	7
3233348917	6
1837076327	6
1837076328	6
1837076312	6
1837076317	6
137683997	6
1837076308	6
3696698409	6
1837076230	6
1837076231	6
1692674806	6
3576099278	6
1716474199	6
1837076280	6
1837076281	6
1837076273	6
2419606420	6
2164948991	6
1704192364	6
3233686862	6
2423548191	6
2439176705	6
1692674602	6
1344866057	6
2673527280	6
3233757601	6
111829353	6
1545333383	6
111720099	6
2674782955	6
3696409517	6
111901345	6
111756158	6
3706912636	6
1672840500	6
111854427	6
1704202547	6
1344675920	6
2321717035	6
2243093486	6
2243093470	6
2243093471	6
4152931750	6
2321730535	6
3696468896	6
3985863209	6
3617462043	6
3233723721	6
2243093464	6
2243093440	6
2243093442	6
1716712733	6
2449348655	6
3617491976	6
3617491994	6
3617491992	6
1836390063	6
4176457273	6
1821732896	6
3234627387	6
3234627377	6
1704324426	6
2309363572	6
2678512948	6
3696456402	6
1344673855	6
2449358578	6
2306934335	6
2449346525	6
108273430	6
851403862	6
3696481302	6
1836389143	6
2420149035	6
1344671444	6
1716253672	6
3696397742	6
3225658141	6
1344864779	6
106889241	6
1716577137	6
2423544241	6
1704108522	6
111861006	6
1505192092	6
1505192095	6
1505192078	6
1505192074	6
3617506074	6
108269058	6
1841348174	6
108269099	6
1543181141	6
2422807640	6
2175827260	6
1505192175	6
1505192169	6
1505192165	6
2422807634	6
1505192110	6
1505192190	6
1505192191	6
1505192188	6
1505192189	6
2180806110	6
2419650582	6
2419650569	6
2164340021	6
3233474870	6
1715731124	6
850935276	6
2342741300	6
1652628306	6
1505192051	6
3617472606	6
3617472655	6
3617472653	6
3617472624	6
3617472621	6
3617472697	6
1643608572	6
3617472663	6
1704401224	6
2676619206	6
1871968258	6
1654006768	6
3617472553	6
2306945864	6
2680334050	6
108279077	6
108279082	6
2436493656	6
1716345137	6
2342716812	6
2321725577	6
2419640521	6
2342738102	6
2419640517	6
111885570	6
1342992848	6
2167334856	6
1704440458	6
2167334893	6
3617472913	6
3617472965	6
146117419	6
2675875619	6
1631125813	6
3705495270	6
2419623656	6
1864081584	6
1344870144	6
3817974235	6
3617472733	6
111751571	6
3617472729	6
3617472723	6
3617472717	6
1670399747	6
2164675336	6
3817974224	6
3617472794	6
111700092	6
1704165537	6
3817974124	6
853564749	6
568954181	6
4176429425	6
1554185636	6
111751954	6
568954227	6
2290158636	6
3617492148	6
3617492157	6
3617492151	6
1554185712	6
3233765176	6
111712252	6
1716369989	6
4152926581	6
2669660610	6
3567551382	6
111856288	6
3692383018	6
3617492062	6
1704368633	6
3617492080	6
1716573536	6
1703996182	6
1704406419	6
111760349	6
1647809345	6
2419629189	6
2285189595	6
108278790	6
3728723755	6
1685222291	6
