1188766383	853601066	1622
3692849345	3617472964	1622
3692849345	3817974092	1620
3692851740	3817974106	1617
2164616551	1863624826	1613
3397131572	1554569634	1611
2439782962	2233476909	1606
114574248	853567779	1592
1034280393	146116444	1589
3692849345	2243093256	1588
904355373	568954232	1587
1117307831	1710122664	1582
3692849345	3617492212	1578
3692851740	3617485483	1578
904348214	1635301509	1571
1132488607	12833322	1555
74951276	1554569683	1550
904355180	3696464873	1548
904355171	2231898095	1546
2353268609	2234919696	1545
904354749	2318296459	1543
2319713933	111742731	1543
1685597961	2243093258	1541
1257382094	1643608278	1536
1688741358	1692674707	1536
1190731574	3696327292	1530
904354791	2231897682	1511
4267655111	1842472186	1510
1692831825	3817974116	1507
3617456724	111883166	1500
3692849345	3617485524	1499
145755301	2342724212	1497
3692851740	3617492058	1496
1814506640	1545280408	1479
3692851740	3617492212	1475
3234643776	3617506138	1474
137228984	4236800038	1473
2352802192	108279081	1472
3234643652	4236800189	1472
1017792502	1554569718	1466
1685597961	3617472984	1466
3234643741	3817973857	1461
1685597961	3617485526	1460
3234722381	3617506054	1460
3234643629	4236800040	1460
3234643655	4236800040	1459
3234643776	4236800083	1459
1620687055	108268904	1457
1620687102	108269099	1456
3234643652	4236800040	1456
893409455	369481163	1456
3234643633	4236800148	1455
940830995	146116532	1454
940830978	146116519	1454
3234643741	3817973938	1453
3234643727	4236800083	1453
3234643715	3817973939	1452
3234643727	3817973884	1451
3234643646	4236800038	1451
1685597961	3617492215	1451
3234643663	4236800040	1451
3234643791	4236800083	1451
3234643741	3617506108	1451
145755690	4236800149	1451
3234643792	4236800083	1451
940831007	3817973941	1450
145755834	4236800148	1449
3692849345	3617485473	1449
2609186796	1554569237	1442
1685597961	3617492057	1441
3859332782	1554569691	1441
904354554	2439183953	1435
3617456727	1814499771	1434
636235214	2234919476	1432
904355146	2231898056	1430
1281404757	1643608295	1430
2423019979	1872706514	1427
849599240	3567551292	1427
2293307707	1617967870	1409
137229015	3617506101	1404
1000250859	146850739	1400
114354331	2286870244	1398
3692851740	2243093012	1398
1186373593	3234671056	1391
2629283383	1554569336	1391
1345285974	3617517304	1387
1836346726	2679376908	1381
3692849345	3617517310	1381
1796991229	1505192161	1379
516176717	1554569234	1374
3692851740	3617485497	1370
904350036	2295922790	1369
3692851740	3617492203	1368
145755289	4236798595	1367
2311131435	146116462	1367
516221928	146116543	1366
848395738	853564093	1364
1620687057	108268803	1361
2293307675	3705437956	1360
1263672744	1627984844	1360
1685596951	3617472836	1357
3692850430	3617485526	1354
2563150326	3234671067	1353
904348247	2231897832	1350
1685597961	3617485482	1348
904355405	568954201	1346
2361242435	1714229450	1344
999311307	1505192082	1339
1167501769	3617462047	1338
905540765	853564083	1336
3692851740	3617485474	1333
1167501750	3617462054	1333
1872202750	3234670666	1331
904354539	2446369818	1323
904355459	568954114	1323
903154619	1692674806	1321
2361242410	1714230514	1320
1094954938	3234671067	1317
628003157	1554569717	1317
1685596951	2243093002	1316
3692851740	3617485446	1314
2629098422	1342745426	1312
3692851740	2283388136	1307
2353268829	2234919509	1306
904354554	2289940619	1305
3692851740	3617472886	1296
904350036	2285187260	1294
3692849345	3617472886	1294
1600746708	12833322	1292
1620687006	108268917	1290
3692850430	3617517243	1289
3692851740	3617485494	1289
1028156617	3617517081	1285
2358459950	1554569706	1282
3692851740	3617485532	1281
1554006399	947468133	1278
983486118	4185986304	1273
1154042308	3225654119	1273
842299443	2233476905	1272
1117348882	369481163	1271
3692849345	3617485494	1271
2628068708	3617462043	1270
904355235	2231897750	1268
3692851740	3617485480	1267
1620687008	108268841	1266
2353267659	1554569645	1265
3692851740	3617472890	1263
1267374582	1554569632	1263
1385164257	853567781	1262
1600710241	1342739117	1254
1339349342	1554569238	1253
904354530	568954214	1252
983491787	1704184630	1249
940831069	146116282	1242
1292594443	1554569328	1240
1685596951	3617472984	1239
1170520980	3234671056	1239
2354738974	1554569234	1234
902390244	853564081	1231
1673570322	108268816	1222
3692851740	2243093286	1221
2629233850	2234919716	1219
3692849345	2283388104	1217
3692849345	3817974124	1217
904354791	1871932270	1216
2636092033	106891243	1211
75657694	2243093006	1209
3234643724	3617506071	1204
1155994217	146116391	1204
3692849345	2243093252	1200
3692850430	3617517271	1200
3692851740	3617472802	1199
982032431	1652596745	1198
2377325392	2285274501	1197
2341133264	1654005901	1196
3692849345	3617517273	1195
3692849345	3617472840	1193
3692850430	3617472884	1188
1673570352	108268854	1188
2285703425	4143840619	1187
3692849345	3617472968	1184
3692851740	3617517311	1182
3692851740	2243093058	1176
1685597961	3617472839	1173
1685597961	3617485474	1171
3692850430	2243093293	1169
1673570323	108269081	1166
3692851740	3817974125	1165
1617436364	1643606814	1164
847099497	1842472186	1163
2371951982	1554569699	1160
1186544923	1554569719	1153
904355171	568954228	1143
1580949391	1554569665	1141
146850505	3617517077	1141
1452835998	853567777	1141
3234609536	3617517335	1139
1620687068	3617485456	1139
904355330	2231897665	1137
3692849345	3617492063	1135
1155996067	108278794	1135
1620687023	3617485456	1131
2358239710	1554569652	1125
1685596951	3617473013	1121
1685597961	3617517269	1121
1673570320	108268809	1120
3692851740	3617472821	1120
2353268848	1554569651	1118
4181638918	3234671040	1116
1673570432	108268810	1115
3692851740	3817974103	1110
1673570351	108268801	1108
1673570305	108268816	1107
3692851740	3617472851	1106
2421840726	4176452545	1103
1685596951	3617472967	1103
1025721975	2243093448	1096
1673570432	108268863	1096
1190106324	369481166	1090
904354547	2223555351	1086
1145324002	1554569605	1081
904355085	2289917238	1079
1282616268	1344924043	1072
3692849345	3617517311	1072
1025721974	2243093446	1070
1685597961	2243093252	1067
2352660821	369481166	1067
3692851740	2243093293	1063
946655870	1344921347	1062
3692851740	3617485508	1061
148536388	146850627	1061
1553991791	1709201810	1059
1173491602	1554569669	1058
1673570321	108268842	1055
904355506	2436481063	1052
1090306523	369481165	1051
940830992	146116282	1047
1227766630	2420461997	1046
1584306645	2283388190	1045
3692850430	3617485527	1044
2377325399	2285274501	1044
3692851740	3617485512	1044
904355490	2231897806	1043
3234707946	2243093454	1043
2353269672	2234919698	1041
3692850430	3617492183	1040
899707933	3715392248	1040
904355459	1709201794	1039
1738199978	1344814052	1039
987853150	1554569300	1038
1139827121	1505192066	1035
2371631865	1554569717	1034
1872202634	3234670667	1034
3692850430	3617517284	1033
1000250858	146116456	1033
3617456712	3696546816	1032
3692851740	3617517288	1030
853544397	853563458	1030
1145542597	1507676446	1028
1256945271	111748595	1028
899002061	1692674815	1027
3692850430	3617472730	1026
3692851740	3617472986	1026
2421840726	1344972121	1024
3692851740	2243093078	1019
3692851740	2243093066	1017
1257893809	2234919513	1017
1673570329	108268816	1015
940831007	146116534	1014
1339357940	1725999834	1014
2289198352	146116188	1011
1253418143	1649722947	1007
1615641305	1505192105	1003
3692850430	3617492057	999
1620687103	108268838	997
148617343	3617485533	997
3692850430	3617485533	993
1673570331	108269080	993
77230359	3538407006	992
3692850430	2243093253	991
1863625640	1863624848	991
3692851740	3617472803	990
1000250850	3617517335	988
3692850430	3617472885	987
2289379781	1344972121	984
3692849345	3617472831	984
2358239708	1554569291	984
1121040168	1554569291	980
3236048164	4236800191	979
904355226	1709201913	979
1293135859	1554569702	978
1423365413	2423547648	977
1673570322	108268801	973
904354749	1863624705	972
1000250858	108268827	970
3692850430	3617485510	966
2642881570	1554569692	965
1863625640	1863624713	963
904355171	2668592302	962
1230499527	3617485425	961
1185326896	1554569336	957
903179705	3705487949	954
3692851740	3617472850	954
1188121767	369481162	954
1293133970	2234919551	953
3864328642	1704388985	953
1034276588	1554569663	953
1025721974	2243093455	951
1685596951	3617472980	949
1292402585	1554569717	945
1729530977	1554569280	943
1673570351	108268816	942
893488644	3583984227	942
904354539	4184177388	941
1685597961	3617517242	940
3727121001	1505192086	940
1260527365	1554569237	939
3692850430	3817974073	939
904354810	1709201838	938
904348246	2318287264	937
114523801	1842474566	937
1013287392	1828770636	936
1673570328	108268802	933
148617882	3617472863	931
1685597961	3617492025	930
1266955203	1554569635	929
2469534324	853564749	929
3859332782	1554569685	928
1685597961	3617485510	923
3234643807	3617506071	922
904355146	568954120	921
975945506	2234919528	921
2293307662	2164327694	919
904355453	2231898059	919
904354573	1709201797	916
904338574	2680334059	912
1673570304	108268863	911
1318472878	1554569678	911
1685596951	3617473022	911
3692850430	2243093026	910
3692850430	2243093014	909
2635917434	369481159	909
903154619	1692674807	908
1257260874	2234919701	906
1659603799	2421533430	906
848380913	2669229667	905
3692849345	2243093084	904
904354604	2231898101	904
1167501321	3617473017	902
148536792	4236800170	900
2240272097	2164675334	900
904354554	2231897771	900
904355428	568954169	899
904354499	568954154	899
515887189	1554569717	897
904354644	568954206	897
1025721974	2243093454	897
1685597961	3617472837	894
1685596951	3617472986	893
904355506	2231898015	893
904355010	2231897799	893
905679063	853564061	891
904355035	568954131	891
137748312	2243093454	891
2629213561	146116541	889
2464172607	1644413564	889
904354749	568954178	886
3384813673	2342740062	885
1293214028	1704225280	885
3692850430	2283388199	883
904355154	2231897790	882
1345285974	3617517297	881
904355428	2231897691	881
1320898139	3696451258	879
1836758354	2243093073	879
1598895158	1643608275	878
1345285895	3617517252	878
904354554	2231897714	877
1025721981	2243093454	875
3692851740	3617472829	875
3692849345	3617492023	874
3692850430	3617472918	874
1281456373	369481166	874
1025722105	3617517111	873
1691245336	854307515	872
3692850430	3617517275	871
904355373	2231897745	868
1345285974	3617517252	867
148536392	3234627367	866
2372350801	568954136	865
2361242388	1714230487	863
145754840	4236798665	860
3628706062	1342744686	858
3692851740	2243093048	855
1304055781	2342740062	854
2558688981	1554569273	853
628359173	3728651659	851
516196771	111699283	850
2642891209	1554569654	850
3692851740	3617472889	848
904348246	2318298826	847
1025721973	2243093448	846
2240272094	2164675334	846
3692850430	3617473020	846
1620687044	108268854	844
904354791	1709201892	844
3692849345	2243093047	841
1836758353	2243093073	841
2609330308	1554569639	841
3234643632	4236800040	841
3397128153	1554569717	839
1184503940	1716529049	833
1172257546	2234919746	829
2371949527	1554569669	828
1656459035	853560112	828
2353303060	111702307	826
904353269	1543199385	826
1685596951	3617472896	823
2311131466	2243093423	822
904354859	2436435339	822
3692850430	3617472987	821
1167501531	3617472894	819
137748041	2243093441	815
940831025	146116133	814
1685596951	3617473014	810
3397136772	2234919740	809
4212519949	1872718211	808
1311560190	2348337325	807
3402914036	1554069091	807
905313838	1554185480	806
3692851740	3617472981	801
1836758189	2243093072	798
904355116	1635309506	797
628745864	2234919533	797
114396576	2670368570	796
3236048183	4236800148	795
137748158	2243093462	794
3692850430	3617473013	792
904354794	3696400359	792
145755319	2342724212	791
1025735641	3617517367	790
148617882	3617472902	790
145755322	2342724212	790
1673570349	108268863	789
3692849345	3617472916	788
843297174	1632230485	788
2311131466	2243093414	783
1836758353	2243093069	781
1620687032	108268841	781
3692851740	3617517395	779
1872202728	146116328	779
904354554	2231898027	778
840269665	3693258948	776
1685597961	3617472809	773
1422425202	111772967	771
297909634	2283388147	770
108279046	3617517081	769
1685596951	3617472996	769
1167501556	3617472973	769
2361242427	1714230493	768
899765364	101215365	767
1167501485	4236800087	766
2465895617	853564062	766
3692850430	3617472874	765
3404823082	3234671056	765
3692849345	3617472888	764
1423365390	2423547648	764
1685597961	3817974093	764
3749362101	2233473773	762
2629146070	3617517093	761
1295598439	3234671045	760
904355018	2419670931	760
4228025108	4236800123	756
1177584965	146116444	752
1685597961	3617473005	750
2353267958	1554569242	750
628004738	1554569230	749
149976826	4236798624	748
1167501485	4236800092	747
1000250856	4236798613	745
1740286032	1821018884	745
1257806812	3728213387	745
148536811	4236800038	743
1618084696	2243093193	742
1136865286	3234671067	742
3692849345	2233473790	741
905245718	1692674674	739
1685597961	3617485532	737
2469379745	2436464654	736
2465895143	111700680	736
1588686187	1643608306	732
1155405700	2423549423	732
3692850484	2283388070	730
1230915461	369481161	728
2462207168	853564055	728
3692850430	3617485496	725
1685596951	2243093086	724
1872202635	4236800104	719
2289379781	1685215026	719
148536425	2243093445	718
1620687046	108268871	718
1218015517	2342724212	716
2593637076	1654007471	716
1673570434	108268824	715
2631968460	1554569299	715
899757218	2676618814	715
2354771501	1834693764	714
1000247065	2283388212	712
904348246	2419623863	712
1645820379	3696409644	712
1185753576	3234671067	712
2377272661	2234919496	710
2629146104	3617517115	707
3692850430	2283387961	707
3724845507	1344963737	707
3692850430	3617485493	706
940831021	146116534	704
904354475	568954219	704
989194973	1554574180	704
1410715339	2238450469	702
3692849345	3617472849	701
1190854211	369481163	701
145754879	3617491984	701
1345285947	4236800364	699
1311409911	1632602717	697
3692850430	3617472836	696
3692850430	2243093277	693
137748314	2243093447	692
1167501542	3617472958	692
2357876426	3617472722	691
1620687064	2243093193	690
150200043	3617517296	687
305362377	1554569651	685
3692850430	3617472794	685
3400664698	1842477240	684
1685597961	3617472983	683
2289198380	146116203	682
1229144420	369481164	682
3391234005	3234671044	680
2371949721	1554569250	680
1685596951	3617472907	679
2352660821	369481165	678
3692851740	3617473020	677
3692851740	2243093257	676
369481665	2318296613	676
1685596951	2243093077	675
3692849345	2243093257	674
1872225910	146116393	674
1554177447	2423547648	673
904350036	1623067382	673
2358458671	1554569632	673
904354828	1871861201	672
3692849345	3617473007	671
1227878235	1554569694	670
2323532578	1657657244	667
3692849345	3617473013	664
3400664567	1842478391	664
1082647314	2234919507	662
1120958356	1715609753	660
3692849345	3617472793	656
136844981	146116406	655
1859702201	853597884	655
3692849345	3617472801	654
1292996142	1643608301	653
2628067609	3617517093	653
2570250069	1643608291	652
1553991749	1709201830	651
3692850430	3617492215	651
1685596951	3617472999	651
3692850430	3617472823	649
1025735912	2233473786	649
2421840724	1505192181	649
904355180	2673076383	648
2566033118	2234919683	647
1025721975	2243093455	646
108278824	4236800092	645
1836758190	2243093054	644
1301511440	851413512	644
2642814091	1554569300	643
1580902547	1554569674	642
3617463955	146116194	639
1267368117	1554569234	636
1083644069	1554569240	635
1661290577	1342761679	633
3692850430	3617472904	631
1092345029	3617472722	631
898958505	853564103	629
1256792463	1828809505	629
3617481531	3234671074	628
3692851740	3617472891	628
1656462352	2421533430	627
904349960	1635259269	627
3859133485	3234671056	625
508138882	111847062	624
3405529077	1554569674	623
3692851740	3617472923	621
1034199664	1554569238	621
1218016008	2342724212	620
902311771	853564071	619
3692849345	3617517379	619
904355373	2231897669	618
2648002947	369481165	615
902361569	853564061	615
2377769074	3617517110	614
905239739	853564058	614
1099946525	3728704460	613
1342107049	2436459965	613
1025735893	2233473746	612
3617456725	1555385658	612
1685597961	3617472838	611
1167501507	3617472894	611
3692851740	3617472919	610
2639582094	3533475592	610
145755323	2342724212	610
628341626	1704121486	609
2639582088	3583985277	609
516223920	146116496	608
2289198367	146116197	608
1589886419	369481165	607
2285703448	4143840609	607
1620687059	108268871	607
2420416054	2669665408	606
1292277712	369481164	606
3692849345	3617472983	604
3400664822	1842419310	604
2350704419	2449342802	603
899688011	2669663871	602
940831013	146116507	602
2473582666	3692386381	602
1685596951	2243093026	602
3692849345	3617485496	602
624030582	1716256415	601
636120370	2234919695	601
3692851740	2283388198	601
1809864806	1688669876	601
3234643807	3617506070	601
3692850484	2283387954	601
145755680	4236800165	601
902425681	2436481525	600
2341133229	1654005903	600
2341133264	1654005900	600
3692849345	3617517366	600
1173763240	1635289831	599
3692849345	3617472980	599
2454875716	2449351212	598
989280652	1716324072	598
1120746190	3692386082	598
2367915528	2449347804	598
1812176359	3233353379	598
1167501543	3617485516	598
1173765484	2234919720	598
2377325394	2285274501	597
145755700	4236800165	597
2341133229	1654005902	597
2639528554	2285273996	597
1554671490	3817974990	597
148536801	4236800167	596
2311131465	2243093464	595
1167501542	3617472973	594
3692850430	3617472856	594
145959924	3617517282	593
1094955523	3728608131	592
1268049070	1672842693	592
899712374	102094548	590
2609127378	369481162	590
1632977521	3728728073	589
2336596503	146116131	588
108278812	4236800079	588
2582755779	1654008256	585
3692850484	2283388153	585
148536792	4236800191	584
3692849345	3617472982	584
1685597961	3617472896	583
902441429	853564058	582
3859331168	1554569605	582
1327365494	1654009490	582
940831069	146116534	580
981706237	369481164	579
904354516	1672440104	578
3692850430	3617485511	578
145755300	2342724212	577
3692851740	3617492194	576
1033722168	2169402581	575
1836758356	2243093021	575
148536824	4236800036	573
806957275	2233473747	572
2349841596	2449366253	571
3692849345	3617472891	570
904355373	1658120475	570
623995078	1342743957	570
1656461792	1640476169	569
315151970	1505192065	569
904354773	1709201839	569
1836758189	2243093054	569
2609230067	2342740062	568
1422425505	3728652544	568
1173762753	2234919479	568
904354573	2231897777	568
3405475681	369481161	567
1410681530	369481163	567
1025735862	2233473715	567
3692849345	3617517401	566
812429118	3584015926	566
905640303	853564101	565
1518444111	3693094996	564
108278824	4236800109	564
3692849345	2243093271	563
1305438178	146116421	563
3375333851	850960957	561
108269015	4236800359	558
